<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.13	10:00:00	1.13200	1.13200	1.13121	1.13163	1630	0	9
2019.02.13	11:00:00	1.13165	1.13308	1.13106	1.13291	1669	0	9
2019.02.13	12:00:00	1.13290	1.13290	1.13044	1.13051	1770	0	9
2019.02.13	13:00:00	1.13051	1.13085	1.12886	1.12903	2624	0	9
2019.02.13	14:00:00	1.12907	1.12983	1.12800	1.12978	2461	0	9
2019.02.13	15:00:00	1.12977	1.13032	1.12852	1.12859	2220	0	9
2019.02.13	16:00:00	1.12860	1.12901	1.12829	1.12872	1950	0	9
2019.02.13	17:00:00	1.12871	1.12894	1.12722	1.12756	1838	0	9
2019.02.13	18:00:00	1.12757	1.12824	1.12757	1.12789	1587	0	9
2019.02.13	19:00:00	1.12790	1.12790	1.12667	1.12698	2046	0	5
2019.02.13	20:00:00	1.12699	1.12717	1.12637	1.12661	1638	0	4
2019.02.13	21:00:00	1.12661	1.12674	1.12595	1.12615	1089	0	3
2019.02.13	22:00:00	1.12613	1.12642	1.12484	1.12552	1147	0	6
2019.02.13	23:00:00	1.12558	1.12644	1.12554	1.12643	449	0	3
2019.02.14	00:00:00	1.12645	1.12680	1.12607	1.12637	722	0	3
2019.02.14	01:00:00	1.12638	1.12693	1.12620	1.12689	1501	0	7
2019.02.14	02:00:00	1.12690	1.12720	1.12680	1.12718	1133	0	7
2019.02.14	03:00:00	1.12717	1.12831	1.12717	1.12811	1407	0	7
2019.02.14	04:00:00	1.12811	1.12813	1.12763	1.12797	1028	0	7
2019.02.14	05:00:00	1.12797	1.12830	1.12784	1.12796	1226	0	5
2019.02.14	06:00:00	1.12798	1.12801	1.12738	1.12773	1440	0	5
2019.02.14	07:00:00	1.12768	1.12941	1.12715	1.12855	2179	0	9
2019.02.14	08:00:00	1.12854	1.12896	1.12496	1.12592	2783	0	9
2019.02.14	09:00:00	1.12592	1.12693	1.12560	1.12658	2027	0	9
2019.02.14	10:00:00	1.12659	1.12813	1.12658	1.12716	1948	0	9
2019.02.14	11:00:00	1.12713	1.12793	1.12647	1.12688	1793	0	9
2019.02.14	12:00:00	1.12688	1.12762	1.12632	1.12652	1926	0	9
2019.02.14	13:00:00	1.12651	1.13090	1.12605	1.13017	3127	0	9
2019.02.14	14:00:00	1.13017	1.13043	1.12881	1.12954	2914	0	9
2019.02.14	15:00:00	1.12955	1.12961	1.12642	1.12756	2852	0	9
2019.02.14	16:00:00	1.12756	1.12837	1.12702	1.12835	2264	0	9
2019.02.14	17:00:00	1.12834	1.12975	1.12802	1.12961	2099	0	9
2019.02.14	18:00:00	1.12962	1.12998	1.12916	1.12990	1602	0	9
2019.02.14	19:00:00	1.12992	1.13024	1.12968	1.13004	1843	0	5
2019.02.14	20:00:00	1.13003	1.13006	1.12912	1.12912	1832	0	5
2019.02.14	21:00:00	1.12912	1.12946	1.12906	1.12943	928	0	3
2019.02.14	22:00:00	1.12939	1.12953	1.12918	1.12941	772	0	10
2019.02.14	23:00:00	1.12944	1.12960	1.12936	1.12944	531	0	9
2019.02.15	00:00:00	1.12941	1.12965	1.12893	1.12924	766	0	8
2019.02.15	01:00:00	1.12922	1.12923	1.12850	1.12870	1540	0	7
2019.02.15	02:00:00	1.12869	1.12887	1.12841	1.12880	1105	0	7
2019.02.15	03:00:00	1.12879	1.12890	1.12854	1.12861	938	0	7
2019.02.15	04:00:00	1.12860	1.12867	1.12832	1.12866	750	0	7
2019.02.15	05:00:00	1.12868	1.12872	1.12824	1.12846	1098	0	5
2019.02.15	06:00:00	1.12847	1.12893	1.12842	1.12890	1201	0	5
2019.02.15	07:00:00	1.12888	1.12908	1.12710	1.12784	1840	0	9
2019.02.15	08:00:00	1.12785	1.12801	1.12677	1.12758	2053	0	9
2019.02.15	09:00:00	1.12757	1.12833	1.12712	1.12825	1903	0	9
2019.02.15	10:00:00	1.12826	1.12857	1.12739	1.12740	1746	0	9
2019.02.15	11:00:00	1.12740	1.12768	1.12712	1.12723	1636	0	9
2019.02.15	12:00:00	1.12723	1.12794	1.12579	1.12623	2102	0	9
2019.02.15	13:00:00	1.12623	1.12634	1.12336	1.12524	2914	0	9
2019.02.15	14:00:00	1.12523	1.12843	1.12513	1.12682	3039	0	9
2019.02.15	15:00:00	1.12681	1.12759	1.12573	1.12626	2643	0	9
2019.02.15	16:00:00	1.12627	1.12743	1.12604	1.12676	2303	0	9
2019.02.15	17:00:00	1.12677	1.12767	1.12662	1.12727	1629	0	9
2019.02.15	18:00:00	1.12726	1.13057	1.12716	1.12989	2182	0	9
2019.02.15	19:00:00	1.12991	1.13029	1.12937	1.12947	2063	0	5
2019.02.15	20:00:00	1.12947	1.13004	1.12944	1.12987	1707	0	5
2019.02.15	21:00:00	1.12988	1.12993	1.12902	1.12932	1225	0	3
2019.02.17	21:00:00	1.12945	1.12955	1.12893	1.12909	550	0	32
2019.02.17	22:00:00	1.12908	1.12924	1.12881	1.12903	871	0	14
2019.02.17	23:00:00	1.12905	1.12953	1.12896	1.12950	500	0	9
2019.02.18	00:00:00	1.12948	1.13046	1.12937	1.13026	816	0	9
2019.02.18	01:00:00	1.13025	1.13109	1.13023	1.13093	1239	0	7
2019.02.18	02:00:00	1.13092	1.13238	1.13089	1.13170	1335	0	7
2019.02.18	03:00:00	1.13171	1.13213	1.13159	1.13169	1073	0	7
2019.02.18	04:00:00	1.13169	1.13178	1.13103	1.13116	841	0	7
2019.02.18	05:00:00	1.13117	1.13131	1.13062	1.13081	1099	0	5
2019.02.18	06:00:00	1.13080	1.13113	1.13059	1.13081	1173	0	5
2019.02.18	07:00:00	1.13079	1.13149	1.13012	1.13068	1627	0	9
2019.02.18	08:00:00	1.13067	1.13080	1.12945	1.13070	1794	0	9
2019.02.18	09:00:00	1.13069	1.13183	1.13054	1.13150	1696	0	9
2019.02.18	10:00:00	1.13150	1.13294	1.13105	1.13273	1731	0	9
2019.02.18	11:00:00	1.13273	1.13306	1.13237	1.13298	1472	0	9
2019.02.18	12:00:00	1.13298	1.13335	1.13243	1.13298	1535	0	9
2019.02.18	13:00:00	1.13302	1.13305	1.13200	1.13214	1535	0	9
2019.02.18	14:00:00	1.13213	1.13264	1.13191	1.13214	1524	0	9
2019.02.18	15:00:00	1.13214	1.13220	1.13041	1.13061	1707	0	9
2019.02.18	16:00:00	1.13063	1.13130	1.13043	1.13056	1513	0	9
2019.02.18	17:00:00	1.13055	1.13108	1.13018	1.13108	930	0	6
2019.02.18	18:00:00	1.13089	1.13117	1.13049	1.13093	869	0	23
2019.02.18	19:00:00	1.13099	1.13117	1.13082	1.13114	624	0	12
2019.02.18	20:00:00	1.13111	1.13143	1.13108	1.13137	534	0	11
2019.02.18	21:00:00	1.13139	1.13144	1.13073	1.13095	922	0	11
2019.02.18	22:00:00	1.13086	1.13108	1.13077	1.13096	694	0	13
2019.02.18	23:00:00	1.13098	1.13117	1.13094	1.13113	405	0	9
2019.02.19	00:00:00	1.13112	1.13127	1.13027	1.13051	727	0	8
2019.02.19	01:00:00	1.13053	1.13069	1.13017	1.13037	1168	0	7
2019.02.19	02:00:00	1.13038	1.13047	1.12968	1.13008	1052	0	7
2019.02.19	03:00:00	1.13008	1.13028	1.12932	1.12950	964	0	7
2019.02.19	04:00:00	1.12951	1.12979	1.12925	1.12962	986	0	7
2019.02.19	05:00:00	1.12963	1.12996	1.12941	1.12991	1044	0	5
2019.02.19	06:00:00	1.12992	1.12992	1.12932	1.12957	1126	0	5
2019.02.19	07:00:00	1.12954	1.13047	1.12948	1.12988	1547	0	9
2019.02.19	08:00:00	1.12987	1.13234	1.12940	1.13212	2090	0	9
2019.02.19	09:00:00	1.13216	1.13240	1.13006	1.13030	2088	0	9
2019.02.19	10:00:00	1.13026	1.13136	1.12990	1.13064	1671	0	9
2019.02.19	11:00:00	1.13064	1.13096	1.12750	1.12827	2343	0	9
2019.02.19	12:00:00	1.12825	1.12883	1.12760	1.12866	1743	0	9
2019.02.19	13:00:00	1.12867	1.13003	1.12857	1.12953	1967	0	9
2019.02.19	14:00:00	1.12953	1.13217	1.12953	1.13193	2609	0	9
2019.02.19	15:00:00	1.13192	1.13390	1.13159	1.13338	2914	0	9
2019.02.19	16:00:00	1.13337	1.13419	1.13274	1.13275	2462	0	9
2019.02.19	17:00:00	1.13273	1.13568	1.13200	1.13477	2639	0	9
2019.02.19	18:00:00	1.13475	1.13524	1.13447	1.13483	1954	0	9
2019.02.19	19:00:00	1.13485	1.13501	1.13352	1.13400	2030	0	5
2019.02.19	20:00:00	1.13398	1.13442	1.13388	1.13426	1829	0	4
2019.02.19	21:00:00	1.13425	1.13425	1.13393	1.13403	748	0	4
2019.02.19	22:00:00	1.13395	1.13419	1.13343	1.13375	1120	0	14
2019.02.19	23:00:00	1.13381	1.13404	1.13378	1.13395	469	0	8
2019.02.20	00:00:00	1.13395	1.13511	1.13393	1.13495	868	0	8
2019.02.20	01:00:00	1.13494	1.13554	1.13474	1.13540	1466	0	7
2019.02.20	02:00:00	1.13540	1.13551	1.13495	1.13501	1227	0	7
2019.02.20	03:00:00	1.13500	1.13504	1.13422	1.13445	1011	0	7
2019.02.20	04:00:00	1.13446	1.13457	1.13415	1.13432	998	0	7
2019.02.20	05:00:00	1.13432	1.13454	1.13371	1.13371	992	0	4
2019.02.20	06:00:00	1.13371	1.13393	1.13323	1.13332	1188	0	4
2019.02.20	07:00:00	1.13332	1.13452	1.13310	1.13431	1569	0	9
2019.02.20	08:00:00	1.13430	1.13525	1.13364	1.13441	2096	0	9
2019.02.20	09:00:00	1.13442	1.13571	1.13409	1.13463	1987	0	9
2019.02.20	10:00:00	1.13462	1.13467	1.13367	1.13417	1568	0	9
2019.02.20	11:00:00	1.13417	1.13418	1.13290	1.13352	1587	0	9
2019.02.20	12:00:00	1.13350	1.13453	1.13245	1.13393	1990	0	9
2019.02.20	13:00:00	1.13393	1.13449	1.13311	1.13361	2075	0	9
2019.02.20	14:00:00	1.13363	1.13404	1.13296	1.13375	2214	0	9
2019.02.20	15:00:00	1.13377	1.13497	1.13354	1.13485	2668	0	9
2019.02.20	16:00:00	1.13487	1.13690	1.13474	1.13668	2376	0	9
2019.02.20	17:00:00	1.13669	1.13700	1.13599	1.13654	1936	0	9
2019.02.20	18:00:00	1.13655	1.13706	1.13619	1.13625	1798	0	9
2019.02.20	19:00:00	1.13628	1.13663	1.13345	1.13508	3232	0	5
2019.02.20	20:00:00	1.13509	1.13510	1.13395	1.13398	1971	0	5
2019.02.20	21:00:00	1.13395	1.13408	1.13357	1.13372	901	0	3
2019.02.20	22:00:00	1.13367	1.13452	1.13353	1.13447	1111	0	11
2019.02.20	23:00:00	1.13449	1.13460	1.13430	1.13455	426	0	8
2019.02.21	00:00:00	1.13458	1.13476	1.13403	1.13422	857	0	8
2019.02.21	01:00:00	1.13423	1.13436	1.13322	1.13341	1695	0	7
2019.02.21	02:00:00	1.13340	1.13401	1.13340	1.13379	1253	0	7
2019.02.21	03:00:00	1.13379	1.13499	1.13370	1.13475	1222	0	7
2019.02.21	04:00:00	1.13475	1.13512	1.13466	1.13493	1128	0	7
2019.02.21	05:00:00	1.13494	1.13523	1.13353	1.13357	1667	0	5
2019.02.21	06:00:00	1.13358	1.13358	1.13230	1.13300	1774	0	5
2019.02.21	07:00:00	1.13297	1.13390	1.13185	1.13343	2142	0	9
2019.02.21	08:00:00	1.13343	1.13623	1.13343	1.13553	2823	0	9
2019.02.21	09:00:00	1.13552	1.13552	1.13217	1.13268	2335	0	9
2019.02.21	10:00:00	1.13268	1.13442	1.13231	1.13437	1768	0	9
2019.02.21	11:00:00	1.13438	1.13494	1.13376	1.13494	1855	0	9
2019.02.21	12:00:00	1.13495	1.13557	1.13485	1.13513	2113	0	9
2019.02.21	13:00:00	1.13520	1.13658	1.13481	1.13618	2554	0	9
2019.02.21	14:00:00	1.13619	1.13652	1.13365	1.13426	2428	0	9
2019.02.21	15:00:00	1.13425	1.13514	1.13397	1.13468	2422	0	9
2019.02.21	16:00:00	1.13469	1.13473	1.13303	1.13378	2264	0	9
2019.02.21	17:00:00	1.13377	1.13378	1.13220	1.13299	2039	0	9
2019.02.21	18:00:00	1.13299	1.13320	1.13264	1.13291	1736	0	9
2019.02.21	19:00:00	1.13292	1.13364	1.13267	1.13360	1778	0	5
2019.02.21	20:00:00	1.13359	1.13401	1.13330	1.13381	1589	0	5
2019.02.21	21:00:00	1.13378	1.13395	1.13315	1.13342	1024	0	4
2019.02.21	22:00:00	1.13322	1.13371	1.13302	1.13355	1121	0	15
2019.02.21	23:00:00	1.13359	1.13390	1.13344	1.13390	507	0	7
2019.02.22	00:00:00	1.13391	1.13412	1.13376	1.13389	806	0	8
2019.02.22	01:00:00	1.13388	1.13399	1.13318	1.13370	1328	0	7
2019.02.22	02:00:00	1.13370	1.13396	1.13362	1.13389	1200	0	7
2019.02.22	03:00:00	1.13389	1.13392	1.13310	1.13385	974	0	7
2019.02.22	04:00:00	1.13385	1.13386	1.13321	1.13357	838	0	7
2019.02.22	05:00:00	1.13357	1.13384	1.13323	1.13380	1030	0	5
2019.02.22	06:00:00	1.13379	1.13441	1.13358	1.13431	1220	0	5
2019.02.22	07:00:00	1.13428	1.13485	1.13408	1.13459	1485	0	9
2019.02.22	08:00:00	1.13458	1.13511	1.13413	1.13476	1756	0	9
2019.02.22	09:00:00	1.13477	1.13481	1.13375	1.13392	1813	0	9
2019.02.22	10:00:00	1.13391	1.13415	1.13345	1.13410	1511	0	9
2019.02.22	11:00:00	1.13411	1.13442	1.13345	1.13379	1507	0	9
2019.02.22	12:00:00	1.13379	1.13381	1.13253	1.13262	1619	0	9
2019.02.22	13:00:00	1.13263	1.13382	1.13157	1.13358	2509	0	9
2019.02.22	14:00:00	1.13357	1.13424	1.13275	1.13339	2380	0	9
2019.02.22	15:00:00	1.13339	1.13552	1.13338	1.13389	2624	0	9
2019.02.22	16:00:00	1.13391	1.13443	1.13346	1.13400	2118	0	9
2019.02.22	17:00:00	1.13400	1.13543	1.13270	1.13450	2236	0	9
2019.02.22	18:00:00	1.13450	1.13478	1.13420	1.13428	1695	0	9
2019.02.22	19:00:00	1.13430	1.13437	1.13342	1.13367	1969	0	5
2019.02.22	20:00:00	1.13366	1.13380	1.13316	1.13318	1961	0	5
2019.02.22	21:00:00	1.13317	1.13331	1.13293	1.13329	979	0	3
2019.02.24	21:00:00	1.13395	1.13408	1.13351	1.13351	127	0	60
2019.02.24	22:00:00	1.13350	1.13358	1.13278	1.13355	916	0	25
2019.02.24	23:00:00	1.13359	1.13413	1.13346	1.13413	591	0	8
2019.02.25	00:00:00	1.13416	1.13477	1.13377	1.13475	604	0	9
2019.02.25	01:00:00	1.13474	1.13489	1.13431	1.13437	1441	0	7
2019.02.25	02:00:00	1.13439	1.13450	1.13367	1.13395	1515	0	8
2019.02.25	03:00:00	1.13396	1.13435	1.13376	1.13433	1303	0	7
2019.02.25	04:00:00	1.13433	1.13433	1.13393	1.13395	905	0	7
2019.02.25	05:00:00	1.13394	1.13430	1.13384	1.13425	1186	0	5
2019.02.25	06:00:00	1.13424	1.13496	1.13420	1.13480	1271	0	5
2019.02.25	07:00:00	1.13479	1.13581	1.13477	1.13560	1509	0	9
2019.02.25	08:00:00	1.13561	1.13565	1.13413	1.13442	1944	0	9
2019.02.25	09:00:00	1.13441	1.13521	1.13431	1.13488	1612	0	9
2019.02.25	10:00:00	1.13486	1.13669	1.13481	1.13635	1681	0	9
2019.02.25	11:00:00	1.13634	1.13669	1.13602	1.13642	1543	0	9
2019.02.25	12:00:00	1.13642	1.13643	1.13542	1.13567	1706	0	9
2019.02.25	13:00:00	1.13573	1.13590	1.13475	1.13541	2028	0	9
2019.02.25	14:00:00	1.13540	1.13601	1.13498	1.13515	2188	0	9
2019.02.25	15:00:00	1.13514	1.13582	1.13397	1.13460	2424	0	9
2019.02.25	16:00:00	1.13460	1.13539	1.13431	1.13442	2109	0	9
2019.02.25	17:00:00	1.13441	1.13486	1.13362	1.13473	2251	0	9
2019.02.25	18:00:00	1.13472	1.13550	1.13440	1.13550	1572	0	9
2019.02.25	19:00:00	1.13551	1.13645	1.13536	1.13641	1774	0	4
2019.02.25	20:00:00	1.13641	1.13669	1.13609	1.13610	1700	0	5
2019.02.25	21:00:00	1.13610	1.13618	1.13563	1.13570	747	0	3
2019.02.25	22:00:00	1.13564	1.13603	1.13548	1.13591	1005	0	12
2019.02.25	23:00:00	1.13594	1.13640	1.13572	1.13640	487	0	7
2019.02.26	00:00:00	1.13644	1.13651	1.13601	1.13608	660	0	8
2019.02.26	01:00:00	1.13610	1.13627	1.13537	1.13564	1338	0	7
2019.02.26	02:00:00	1.13565	1.13643	1.13562	1.13625	1301	0	7
2019.02.26	03:00:00	1.13625	1.13667	1.13600	1.13617	1167	0	7
2019.02.26	04:00:00	1.13617	1.13639	1.13581	1.13581	815	0	7
2019.02.26	05:00:00	1.13580	1.13617	1.13555	1.13587	1044	0	4
2019.02.26	06:00:00	1.13587	1.13590	1.13490	1.13493	1327	0	4
2019.02.26	07:00:00	1.13492	1.13581	1.13473	1.13491	1760	0	9
2019.02.26	08:00:00	1.13492	1.13584	1.13453	1.13545	2014	0	9
2019.02.26	09:00:00	1.13544	1.13673	1.13542	1.13667	1691	0	9
2019.02.26	10:00:00	1.13667	1.13711	1.13616	1.13630	1855	0	9
2019.02.26	11:00:00	1.13628	1.13643	1.13543	1.13638	1688	0	9
2019.02.26	12:00:00	1.13635	1.13673	1.13606	1.13637	1916	0	9
2019.02.26	13:00:00	1.13636	1.13744	1.13542	1.13717	2304	0	9
2019.02.26	14:00:00	1.13718	1.13719	1.13579	1.13601	2254	0	9
2019.02.26	15:00:00	1.13602	1.13614	1.13446	1.13588	2941	0	9
2019.02.26	16:00:00	1.13583	1.13796	1.13540	1.13727	2787	0	9
2019.02.26	17:00:00	1.13726	1.13794	1.13680	1.13791	1990	0	9
2019.02.26	18:00:00	1.13792	1.13804	1.13717	1.13798	1453	0	9
2019.02.26	19:00:00	1.13801	1.14019	1.13796	1.13960	2418	0	5
2019.02.26	20:00:00	1.13959	1.13961	1.13904	1.13915	1805	0	4
2019.02.26	21:00:00	1.13913	1.13913	1.13881	1.13887	798	0	3
2019.02.26	22:00:00	1.13882	1.13914	1.13868	1.13909	1141	0	9
2019.02.26	23:00:00	1.13917	1.13932	1.13906	1.13927	399	0	6
2019.02.27	00:00:00	1.13927	1.13945	1.13877	1.13904	695	0	8
2019.02.27	01:00:00	1.13903	1.13927	1.13812	1.13849	1755	0	7
2019.02.27	02:00:00	1.13850	1.13866	1.13805	1.13808	1154	0	7
2019.02.27	03:00:00	1.13809	1.13816	1.13769	1.13789	1337	0	7
2019.02.27	04:00:00	1.13791	1.13801	1.13761	1.13763	1319	0	7
2019.02.27	05:00:00	1.13760	1.13804	1.13748	1.13778	1298	0	5
2019.02.27	06:00:00	1.13777	1.13784	1.13719	1.13750	1361	0	5
2019.02.27	07:00:00	1.13746	1.13831	1.13727	1.13778	1629	0	9
2019.02.27	08:00:00	1.13779	1.13955	1.13765	1.13937	2233	0	9
2019.02.27	09:00:00	1.13938	1.13970	1.13868	1.13945	1742	0	9
2019.02.27	10:00:00	1.13944	1.13989	1.13907	1.13940	1714	0	9
2019.02.27	11:00:00	1.13940	1.14028	1.13928	1.13962	2024	0	9
2019.02.27	12:00:00	1.13962	1.13965	1.13813	1.13828	1917	0	9
2019.02.27	13:00:00	1.13827	1.13927	1.13797	1.13842	2299	0	9
2019.02.27	14:00:00	1.13843	1.13913	1.13781	1.13812	2386	0	9
2019.02.27	15:00:00	1.13817	1.13944	1.13680	1.13808	3083	0	9
2019.02.27	16:00:00	1.13810	1.13864	1.13618	1.13684	2681	0	9
2019.02.27	17:00:00	1.13685	1.13703	1.13625	1.13684	1773	0	9
2019.02.27	18:00:00	1.13684	1.13763	1.13683	1.13749	1415	0	9
2019.02.27	19:00:00	1.13751	1.13753	1.13665	1.13690	1755	0	4
2019.02.27	20:00:00	1.13688	1.13713	1.13674	1.13708	1534	0	5
2019.02.27	21:00:00	1.13707	1.13731	1.13692	1.13695	1049	0	3
2019.02.27	22:00:00	1.13691	1.13720	1.13661	1.13717	1006	0	9
2019.02.27	23:00:00	1.13718	1.13792	1.13718	1.13792	470	0	5
2019.02.28	00:00:00	1.13793	1.13797	1.13736	1.13745	803	0	7
2019.02.28	01:00:00	1.13744	1.13771	1.13696	1.13771	1486	0	7
2019.02.28	02:00:00	1.13770	1.13793	1.13762	1.13771	1209	0	7
2019.02.28	03:00:00	1.13774	1.13793	1.13766	1.13773	1015	0	7
2019.02.28	04:00:00	1.13773	1.13782	1.13741	1.13763	750	0	7
2019.02.28	05:00:00	1.13764	1.13769	1.13734	1.13756	1094	0	4
2019.02.28	06:00:00	1.13755	1.13762	1.13697	1.13716	1485	0	5
2019.02.28	07:00:00	1.13714	1.13833	1.13669	1.13811	2219	0	9
2019.02.28	08:00:00	1.13808	1.13902	1.13800	1.13820	2068	0	9
2019.02.28	09:00:00	1.13819	1.13930	1.13816	1.13906	1949	0	9
2019.02.28	10:00:00	1.13909	1.14071	1.13890	1.14009	2002	0	9
2019.02.28	11:00:00	1.14008	1.14190	1.14008	1.14164	2134	0	9
2019.02.28	12:00:00	1.14163	1.14183	1.14079	1.14097	2011	0	9
2019.02.28	13:00:00	1.14097	1.14172	1.13816	1.13856	2925	0	9
2019.02.28	14:00:00	1.13858	1.13944	1.13793	1.13827	2662	0	9
2019.02.28	15:00:00	1.13827	1.13877	1.13593	1.13861	3172	0	9
2019.02.28	16:00:00	1.13863	1.13952	1.13775	1.13780	2631	0	9
2019.02.28	17:00:00	1.13779	1.13820	1.13697	1.13813	2256	0	9
2019.02.28	18:00:00	1.13813	1.13871	1.13767	1.13798	1953	0	9
2019.02.28	19:00:00	1.13799	1.13826	1.13760	1.13775	1861	0	5
2019.02.28	20:00:00	1.13770	1.13804	1.13724	1.13725	1761	0	4
2019.02.28	21:00:00	1.13729	1.13747	1.13697	1.13705	1007	0	3
2019.02.28	22:00:00	1.13699	1.13720	1.13677	1.13701	1046	0	9
2019.02.28	23:00:00	1.13702	1.13729	1.13692	1.13727	358	0	9
2019.03.01	00:00:00	1.13726	1.13728	1.13682	1.13696	812	0	8
2019.03.01	01:00:00	1.13694	1.13749	1.13689	1.13718	1328	0	7
2019.03.01	02:00:00	1.13717	1.13717	1.13629	1.13691	1110	0	7
2019.03.01	03:00:00	1.13692	1.13719	1.13664	1.13690	1107	0	7
2019.03.01	04:00:00	1.13690	1.13748	1.13686	1.13736	968	0	7
2019.03.01	05:00:00	1.13735	1.13746	1.13699	1.13702	904	0	4
2019.03.01	06:00:00	1.13703	1.13737	1.13610	1.13619	1258	0	4
2019.03.01	07:00:00	1.13615	1.13737	1.13615	1.13718	1658	0	9
2019.03.01	08:00:00	1.13717	1.13725	1.13528	1.13627	2179	0	9
2019.03.01	09:00:00	1.13627	1.13660	1.13567	1.13594	1878	0	9
2019.03.01	10:00:00	1.13595	1.13766	1.13548	1.13743	1819	0	9
2019.03.01	11:00:00	1.13743	1.13852	1.13729	1.13836	1787	0	9
2019.03.01	12:00:00	1.13838	1.13872	1.13769	1.13778	1839	0	9
2019.03.01	13:00:00	1.13778	1.13844	1.13747	1.13813	2554	0	9
2019.03.01	14:00:00	1.13812	1.13996	1.13743	1.13956	2512	0	9
2019.03.01	15:00:00	1.13963	1.14079	1.13846	1.13858	2799	0	9
2019.03.01	16:00:00	1.13859	1.13878	1.13726	1.13745	2439	0	9
2019.03.01	17:00:00	1.13745	1.13763	1.13642	1.13646	1885	0	9
2019.03.01	18:00:00	1.13647	1.13659	1.13611	1.13630	1717	0	9
2019.03.01	19:00:00	1.13631	1.13651	1.13540	1.13575	1951	0	4
2019.03.01	20:00:00	1.13576	1.13647	1.13550	1.13641	2021	0	5
2019.03.01	21:00:00	1.13643	1.13679	1.13617	1.13645	1104	0	3
2019.03.03	21:00:00	1.13801	1.13837	1.13789	1.13789	211	0	60
2019.03.03	22:00:00	1.13798	1.13798	1.13729	1.13756	717	0	23
2019.03.03	23:00:00	1.13756	1.13790	1.13717	1.13746	746	0	9
2019.03.04	00:00:00	1.13746	1.13746	1.13671	1.13689	815	0	8
2019.03.04	01:00:00	1.13690	1.13696	1.13663	1.13683	1091	0	7
2019.03.04	02:00:00	1.13680	1.13701	1.13633	1.13646	1052	0	7
2019.03.04	03:00:00	1.13648	1.13671	1.13613	1.13662	1070	0	7
2019.03.04	04:00:00	1.13662	1.13670	1.13632	1.13640	877	0	7
2019.03.04	05:00:00	1.13642	1.13660	1.13614	1.13621	1155	0	5
2019.03.04	06:00:00	1.13621	1.13676	1.13603	1.13655	1116	0	5
2019.03.04	07:00:00	1.13653	1.13686	1.13552	1.13574	1613	0	9
2019.03.04	08:00:00	1.13573	1.13573	1.13331	1.13422	2364	0	9
2019.03.04	09:00:00	1.13421	1.13464	1.13366	1.13425	1938	0	9
2019.03.04	10:00:00	1.13424	1.13445	1.13341	1.13369	1728	0	9
2019.03.04	11:00:00	1.13370	1.13421	1.13272	1.13322	1885	0	9
2019.03.04	12:00:00	1.13324	1.13380	1.13302	1.13337	1828	0	9
2019.03.04	13:00:00	1.13336	1.13449	1.13315	1.13422	1875	0	9
2019.03.04	14:00:00	1.13423	1.13425	1.13212	1.13252	2053	0	9
2019.03.04	15:00:00	1.13252	1.13266	1.13085	1.13222	2360	0	9
2019.03.04	16:00:00	1.13222	1.13279	1.13169	1.13277	1999	0	9
2019.03.04	17:00:00	1.13278	1.13347	1.13272	1.13316	1548	0	9
2019.03.04	18:00:00	1.13317	1.13345	1.13258	1.13291	1372	0	9
2019.03.04	19:00:00	1.13292	1.13322	1.13248	1.13301	1483	0	5
2019.03.04	20:00:00	1.13300	1.13421	1.13279	1.13418	1495	0	5
2019.03.04	21:00:00	1.13419	1.13426	1.13395	1.13399	1004	0	3
2019.03.04	22:00:00	1.13395	1.13395	1.13334	1.13341	930	0	11
2019.03.04	23:00:00	1.13349	1.13381	1.13349	1.13360	558	0	8
2019.03.05	00:00:00	1.13360	1.13376	1.13322	1.13338	713	0	9
2019.03.05	01:00:00	1.13339	1.13350	1.13318	1.13329	1268	0	7
2019.03.05	02:00:00	1.13332	1.13359	1.13319	1.13350	1213	0	7
2019.03.05	03:00:00	1.13350	1.13373	1.13259	1.13266	1325	0	7
2019.03.05	04:00:00	1.13264	1.13310	1.13241	1.13304	1093	0	7
2019.03.05	05:00:00	1.13303	1.13305	1.13270	1.13285	1067	0	5
2019.03.05	06:00:00	1.13284	1.13311	1.13183	1.13232	1320	0	5
2019.03.05	07:00:00	1.13230	1.13273	1.13176	1.13263	1731	0	9
2019.03.05	08:00:00	1.13262	1.13372	1.13156	1.13349	2253	0	9
2019.03.05	09:00:00	1.13349	1.13368	1.13247	1.13265	1865	0	9
2019.03.05	10:00:00	1.13265	1.13288	1.13200	1.13238	1518	0	9
2019.03.05	11:00:00	1.13237	1.13333	1.13223	1.13332	1420	0	9
2019.03.05	12:00:00	1.13332	1.13379	1.13222	1.13227	1847	0	9
2019.03.05	13:00:00	1.13230	1.13307	1.13221	1.13304	1956	0	9
2019.03.05	14:00:00	1.13303	1.13347	1.13188	1.13256	2338	0	9
2019.03.05	15:00:00	1.13256	1.13256	1.12914	1.13061	3083	0	9
2019.03.05	16:00:00	1.13059	1.13067	1.12919	1.12982	2272	0	9
2019.03.05	17:00:00	1.12983	1.12993	1.12891	1.12967	1614	0	9
2019.03.05	18:00:00	1.12968	1.13099	1.12935	1.13053	1618	0	9
2019.03.05	19:00:00	1.13057	1.13078	1.13018	1.13024	1573	0	5
2019.03.05	20:00:00	1.13024	1.13082	1.13024	1.13074	1354	0	5
